"Id","Name","Full Name","Title","Alias","Allegiance","Royal House","Culture","Reference"
"Torren-Liddle","Torren Liddle","","The Liddle;Lord Liddle","","House Liddle","","Northern mountain clans","mentioned"
"Torrhen-Karstark","Torrhen Karstark","","","Torrhen Karstark;Torr","House Karstark","","Northmen","mentioned"
"Torwold-Browntooth","Torwold Browntooth","","","Torwold Browntooth;Torwold Browntooth","","","Ironborn","mentioned"
"Torwynd","Torwynd","","","Torwynd;Torwynd the Tame","","","Free Folk","mentioned"
"Trebor-Jordayne","Trebor Jordayne","","Lord of the Tor","","House Jordayne","","","mentioned"
"Tregar-Ormollen","Tregar Ormollen","","","","","","Lyseni","mentioned"
"Tremond-Gargalen","Tremond Gargalen","","Lord of Salt Shore","","House Gargalen","","Dornish","mentioned"
"Tristifer-Botley","Tristifer Botley","","Heir to Lordsport","Tristifer Botley;Tris","House Botley","","Ironborn","appears"
"Triston-of-Tally-Hill","Triston of Tally Hill","","Ser","Triston of Tally Hill;Triston of Tally Hill","House Sunglass;King's Men","","","mentioned"
"Triston-Farwynd","Triston Farwynd","","Lord of Sealskin Point","","House Farwynd","","Ironborn","mentioned"
"Triston-Sunderland","Triston Sunderland","","Lord of the Three Sisters","","House Sunderland","","","appears"
"Trystane-Martell","Trystane Martell","","Prince","","House Martell","","Dornish","mentioned"
"Turnip","Turnip","","","","House Stark","","northmen","mentioned"
"Tyana-Wylde","Tyana Wylde","","","","House Wylde;House Frey","","","mentioned"
"Tybolt-Crakehall","Tybolt Crakehall","","Ser","","House Crakehall","","","mentioned"
"Tybolt-Hetherspoon","Tybolt Hetherspoon","","Ser","","House Hetherspoon","","","mentioned"
"Tyene-Sand","Tyene Sand","","","","House Martell","","Dornish","appears"
"Tygett-Lannister","Tygett Lannister","","Ser","Tygett Lannister;Tyg","House Lannister","","","mentioned"
"Tyrek-Lannister","Tyrek Lannister","","","Tyrek Lannister;&quot;Wet Nurse&quot;","House Lannister","","","mentioned"
"Tyrion-Lannister","Tyrion Lannister","","Acting Hand of the King (former)Master of coin (former)Lord of Casterly Rock (claimant)","Tyrion Lannister;The Imp;Halfman;The boyman;Giant of Lannister;Lord Tywin's Doom;Lord Tywin's Bane;Yollo;Hugor Hill;No-Nose;Freak;Dwarf","House Lannister;Second Sons","","","mentioned"
"Tyrion-Tanner","Tyrion Tanner","","","","House Stokeworth","","","mentioned"
"Tysane-Frey","Tysane Frey","","","","House Frey","","","mentioned"
"Tyta-Frey","Tyta Frey","","","Tyta Frey;Tyta the Maid","House Frey","","","mentioned"
"Tytos-Blackwood","Tytos Blackwood","","Lord of Raventree Hall","","House Blackwood","","","mentioned"
"Tytos-Brax","Tytos Brax","","Ser;Lord of Hornvale","","House Brax","","","mentioned"
"Tytos-Frey","Tytos Frey","","Ser","","House Frey","","","mentioned"
"Tytos-Lannister","Tytos Lannister","","Lord of Casterly Rock;Shield of Lannisport;Warden of the West","Tytos Lannister;The Laughing Lion;The Toothless Lion;","House Lannister","","","mentioned"
"Tywin-Frey","Tywin Frey","","Ser","Tywin Frey;Ty","House Frey;House Frey of Riverrun","","","mentioned"
"Tywin-Frey-(son-of-Raymund)","Tywin Frey (son of Raymund)","","","","House Frey","","","mentioned"
"Tywin-Lannister","Tywin Lannister","","Lord of Casterly Rock;Shield of Lannisport;Warden of the West;Hand of the King;Savior of the City (of King's Landing)","Tywin Lannister;The Lion of Lannister;The Old Lion;The Great Lion of the Rock","House Lannister","","","mentioned"
"Uller","Uller","","","","House Greyjoy","","Ironborn","mentioned"
"Ulmer","Ulmer","","","Ulmer;Ulmer of the Kingswood","Kingswood Brotherhood Night's Watch","","","mentioned"
"Ulwyck-Uller","Ulwyck Uller","","Ser","","House Uller","","","mentioned"
"Umma","Umma","","","","Faceless Men","","","mentioned"
"Unella","Unella","","Septa","","Faith of the Seven;Most Devout","","","appears"
"Urek-Ironmaker","Urek Ironmaker","","","","House Ironmaker","","Ironborn","mentioned"
"Urras-Ironfoot","Urras Ironfoot","Urras Greyiron","","Urras Ironfoot;Urras Ironfoot;High King of the Iron Islands;Salt King of Orkmont","House Greyiron","House Greyiron","","mentioned"
"Urrigon-Greyjoy","Urrigon Greyjoy","","","Urrigon Greyjoy;Urri","House Greyjoy","","Ironborn","mentioned"
"Urswyck","Urswyck","","","Urswyck;Urswyck the Faithful;Faithful Urswyck","Brave Companions","","","mentioned"
"Utherydes-Wayn","Utherydes Wayn","","Steward","","House Wayn;House Tully","","","mentioned"
"Uthor-Tollett","Uthor Tollett","","Lord of the Grey Glen","","House Tollett","","Valemen","mentioned"
"Vaellyn","Vaellyn","","Archmaester","Vaellyn;'Vinegar' Vaellyn","","","","mentioned"
"Val","Val","","","Val;The wildling princess;Lady Val","","","Free folk","mentioned"
"Vargo-Hoat","Vargo Hoat","","Lord of Harrenhal","Vargo Hoat;The Goat Goat of Harrenhal The Crippler The Qohorik","Brave Companions","","Qohori","mentioned"
"Varys","Varys","","Master of Whisperers;Undergaoler (as Rugen)","Varys;Lord Varys;The Spider;The Eunuch;Rugen","","","","mentioned"
"Veiled-Lady","Veiled Lady","","","Veiled Lady;The Veiled Lady","","","Braavosi","mentioned"
"Vickon-Botley","Vickon Botley","","","","House Botley","","Ironborn","mentioned"
"Vickon-Greyjoy","Vickon Greyjoy","","Lord of the Iron Islands;Lord Reaper of Pyke","","House Greyjoy","","","mentioned"
"Victaria-Tyrell","Victaria Tyrell","","","","House Tyrell","","","mentioned"
"Victarion-Greyjoy","Victarion Greyjoy","","Lord Captain of the Iron Fleet;Master of the Iron Victory","Victarion Greyjoy;The Iron Captain","House Greyjoy","","Ironborn","POV"
"Victor-Tyrell","Victor Tyrell","","Ser","","House Tyrell","","","mentioned"
"Visenya-Targaryen","Visenya Targaryen","","Queen;Dowager Queen","","House Targaryen","","Valyrian","mentioned"
"Viserys-Targaryen","Viserys Targaryen","","King of the Andals; the Rhoynar and the First Men; Lord of the Seven Kingdoms and Protector of the Realm","Viserys Targaryen;The Beggar King;Khal Rhae Mhar (The Sorefoot King)Khal Rhaggat (The Cart King)","House Targaryen","","Valyrian","mentioned"
"Vortimer-Crane","Vortimer Crane","","Ser;Master-at-arms at Highgarden","","House Crane","","","mentioned"
"Vylarr","Vylarr","","Captain of the guard","","House Lannister","","","mentioned"
"Vyman","Vyman","","Maester","","","","","appears"
"Waif","Waif","","","Waif;The waif","Faceless Men","","Braavos","appears"
"Walda-Frey-(daughter-of-Edwyn)","Walda Frey (daughter of Edwyn)","","","","House Frey","","","mentioned"
"Walda-Frey-(daughter-of-Lothar)","Walda Frey (daughter of Lothar)","","","","House Frey","","","mentioned"
"Walda-Frey-(daughter-of-Walton)","Walda Frey (daughter of Walton)","","","Walda Frey (daughter of Walton);Fair Walda","House Frey","","","mentioned"
"Walda-Frey-(daughter-of-Merrett)","Walda Frey (daughter of Merrett)","","","Walda Frey (daughter of Merrett);Fat Walda;Walda Bolton;","House Frey;House Bolton","","","mentioned"
"Walda-Frey-(daughter-of-Rhaegar)","Walda Frey (daughter of Rhaegar)","","","Walda Frey (daughter of Rhaegar);White Walda","House Frey","","","mentioned"
"Walda-Rivers","Walda Rivers","","","","House Frey","","","mentioned"
"Walder-Brax","Walder Brax","","","","House Brax","","","mentioned"
"Walder-Frey-(son-of-Jammos)","Walder Frey (son of Jammos)","","","Walder Frey (son of Jammos);Big Walder","House Frey","","","mentioned"
"Walder-Frey-(son-of-Ryman)","Walder Frey (son of Ryman)","","","Walder Frey (son of Ryman);Black Walder","House Frey","","Rivermen","mentioned"
"Walder-Frey-(son-of-Merrett)","Walder Frey (son of Merrett)","","","Walder Frey (son of Merrett);Little Walder","House Frey","","","mentioned"
"Walder-Frey-(son-of-Emmon)","Walder Frey (son of Emmon)","","","Walder Frey (son of Emmon);Red Walder","House Frey of Riverrun","","","mentioned"
"Walder-Frey","Walder Frey","","Lord of the Crossing","Walder Frey;The Late Lord Frey;Old Frey","House Frey","","Rivermen","mentioned"
"Walder-Goodbrook","Walder Goodbrook","","","","House Goodbrook","","","mentioned"
"Walder-Haigh","Walder Haigh","","","","House Haigh","","","mentioned"
"Walder-Rivers","Walder Rivers","","Ser","Walder Rivers;Bastard Walder","House Frey","","Rivermen","appears"
"Walder-Vance","Walder Vance","","","","House Vance","","","mentioned"
"Waldon-Wynch","Waldon Wynch","","Lord of Iron Holt","","House Wynch","","Ironborn","mentioned"
"Walgrave","Walgrave","","Archmaester","","Maesters of the Citadel","","","mentioned"
"Wallace-Waynwood","Wallace Waynwood","","Ser","","House Waynwood","","","mentioned"
"Walton-Frey","Walton Frey","","","","House Frey","","","mentioned"
"Walton","Walton","","","Walton;Steelshanks Walton","House Bolton","","northmen","mentioned"
"Waltyr-Frey","Waltyr Frey","","","Waltyr Frey;Tyr","House Frey","","","mentioned"
"Warryn-Beesbury","Warryn Beesbury","","Lord of Honeyholt","","House Beesbury","","","mentioned"
"Blue-Bard","Blue Bard","","","Blue Bard;Blue Bard","House Tyrell","","","appears"
"Wat-(orphan)","Wat (orphan)","","","","","","","A Feast for Crows"
"Wat-(sailor)","Wat (sailor)","","","","","","","appears"
"Wat-(Whitesmile)","Wat (Whitesmile)","","","Wat (Whitesmile);Whitesmile Wat","House Lannister","","","mentioned"
"Watty","Watty","","","Watty;Watty the Miller","Brotherhood without banners","","","mentioned"
"Waymar-Royce","Waymar Royce","","Ser","","House Royce;Night's Watch","","Valemen","mentioned"
"Weeper","Weeper","","","Weeper;The Weeping Man","","","Free folk","mentioned"
"Weese","Weese","","","","House Whent;House Lannister","","","mentioned"
"Wenda","Wenda","","","Wenda;Wenda the White Fawn","Kingswood Brotherhood","","","mentioned"
"Wendamyr","Wendamyr","","Maester","","House Greyjoy","","","mentioned"
"Wendel-Frey","Wendel Frey","","","","House Frey","","","mentioned"
"Wendel-Manderly","Wendel Manderly","","Ser","","House Manderly","","","mentioned"
"Wex-Pyke","Wex Pyke","","","","House Botley","","Ironborn","mentioned"
"Whalen-Frey","Whalen Frey","","Ser","","House Frey","","","mentioned"
"Will-(orphan)","Will (orphan)","","","","","","","appears"
"Will-(Stork)","Will (Stork)","","Ser","Will (Stork);Will the Stork","","","","mentioned"
"Will-Humble","Will Humble","","","","House Humble","","Ironborn","mentioned"
"Willamen-Frey","Willamen Frey","","Maester","","","","","mentioned"
"Willam","Willam","","","","","","","A Feast for Crows"
"Willam-Dustin","Willam Dustin","","Lord of Barrowton","","House Dustin","","Northmen","mentioned"
"Willam-Wythers","Willam Wythers","","Ser;Captain of the guard","","House Wythers;House Tyrell","","","mentioned"
"Willas-Tyrell","Willas Tyrell","","","","House Tyrell","","","mentioned"
"Willem-Frey","Willem Frey","","","","House Frey;House Frey of Riverrun","","","mentioned"
"Willem-Lannister","Willem Lannister","","","","House Lannister","","","mentioned"
"William-Mooton","William Mooton","","Lord of Maidenpool","","House Mooton","","Rivermen","appears"
"Willifer","Willifer","","Archmaester","","","","","mentioned"
"Willis-Wode","Willis Wode","","Ser","","House Wode;House Whent","","","mentioned"
"Willow-Heddle","Willow Heddle","","","","The Brotherhood Without Banners","","","mentioned"
"Wulfe","Wulfe","","","Wulfe;Wulfe One-Ear","House Greyjoy","","Ironborn","appears"
"Wylis-Manderly","Wylis Manderly","","Ser","","House Manderly","","","appears"
"Wylla-Manderly","Wylla Manderly","","","","House Manderly","","","mentioned"
"Wyman-Manderly","Wyman Manderly","","Lord of White Harbor;Warden of the White Knife;Shield of the Faith;Defender of the Dispossessed;Lord Marshal of the Mander;Knight of the Order of the Green Hand","Wyman Manderly;Lord Lamprey;Lord Too-Fat-to-Sit-a-Horse;Lord Pig;Lord Lard","House Manderly","","","mentioned"
"Wynafrei-Whent","Wynafrei Whent","","","","House Whent","","","mentioned"
"Wynafryd-Manderly","Wynafryd Manderly","","","","House Manderly","","","mentioned"
"Wynton-Stout","Wynton Stout","","Ser","","House Stout;Night's Watch","","Northmen","mentioned"
"Xaro-Xhoan-Daxos","Xaro Xhoan Daxos","","","","the Thirteen","","Qartheen","mentioned"
"Xhondo","Xhondo","","","","","","Summer Isles","appears"
"Ygon-Farwynd","Ygon Farwynd","","","","House Farwynd of the Lonely Light","","","appears"
"Ygritte","Ygritte","","","","Mance Rayder","","Wildling","mentioned"
"Yna","Yna","","","Yna;Yna One-Eye","Happy Port","","","mentioned"
"Yohn-Farwynd","Yohn Farwynd","","","","House Farwynd of the Lonely Light","","Ironborn","appears"
"Yohn-Royce","Yohn Royce","","Lord of Runestone","Yohn Royce;Bronze Yohn","House Royce;Lords Declarant","","Valemen","appears"
"Yoren","Yoren","","","","Night's Watch","","Westeros","mentioned"
"Yorko-Terys","Yorko Terys","","","","","","Braavosi","mentioned"
"Ysilla-Royce","Ysilla Royce","","","","House Royce;House Redfort","","Valemen","mentioned"
"Zachery-Frey","Zachery Frey","","","","House Frey","","","mentioned"
"Zarabelo","Zarabelo","","Archmaester","","","","","mentioned"
"Zhoe-Blanetree","Zhoe Blanetree","","","","House Blanetree","","","mentioned"
"Zia-Frey","Zia Frey","","","","House Frey","","","mentioned"
