char 1, char2, index, text
Ghael (Ghael), Daenerys-Targaryen (Dany), 89771, "gesture of dismissal. Ghael withdrew.  "Magnificence;" prompted Reznak-mo-Reznak; "will you hear the noble Hizdahr-zo-Loraq?"  Again? Dany"
Hizdahr-zo-Loraq (Hizdahr-zo-Loraq), Daenerys-Targaryen (Dany), 89771, "gesture of dismissal. Ghael withdrew.  "Magnificence;" prompted Reznak-mo-Reznak; "will you hear the noble Hizdahr-zo-Loraq?"  Again? Dany"
Reznak-mo-Reznak (Reznak-mo-Reznak), Daenerys-Targaryen (Dany), 89771, "gesture of dismissal. Ghael withdrew.  "Magnificence;" prompted Reznak-mo-Reznak; "will you hear the noble Hizdahr-zo-Loraq?"  Again? Dany"
Daenerys-Targaryen (Dany), Hizdahr-zo-Loraq (Hizdahr), 89791, "Ghael withdrew.  "Magnificence;" prompted Reznak-mo-Reznak; "will you hear the noble Hizdahr-zo-Loraq?"  Again? Dany nodded; and Hizdahr"
Stalwart-Shield (Stalwart-Shield), Daenerys-Targaryen (Dany), 89962, "on the same spot where Stalwart-Shield had lain in death not long before. I need this man; Dany"
Daenerys-Targaryen (Dany), Hizdahr-zo-Loraq (Hizdahr), 89988, "spot where Stalwart-Shield had lain in death not long before. I need this man; Dany reminded herself. Hizdahr"
Stalwart-Shield (Stalwart-Shield), Hizdahr-zo-Loraq (Hizdahr), 89988, "spot where Stalwart-Shield had lain in death not long before. I need this man; Dany reminded herself. Hizdahr"
Daenerys-Targaryen (Dany), Hizdahr-zo-Loraq (Hizdahr-zo-Loraq), 90468, "his petition. When Dany had closed the city fighting pits; the value of pit shares had plummeted. Hizdahr-zo-Loraq"
Hizdahr-zo-Loraq (Hizdahr), Daenerys-Targaryen (queen-Dany), 91271, "arguments?"  "Old arguments;" Hizdahr admitted; "new words. Lovely words; and courteous; more apt to move a queen-Dany"
Xaro-Xhoan-Daxos (Xaro-Xhoan-Daxos), Hizdahr-zo-Loraq (Hizdahr), 92990, "and know little of such matters; but I dwelt with Xaro-Xhoan-Daxos long enough to learn that much. Hizdahr"
Hizdahr-zo-Loraq (Hizdahr-zo-Loraq), Galazza-Galare (Green-Grace), 93373, "limber man was Hizdahr-zo-Loraq.  He might be handsome; but for that silly hair. Reznak and the Green-Grace"
Galazza-Galare (Green-Grace), Daenerys-Targaryen (Dany), 93394, " He might be handsome; but for that silly hair. Reznak and the Green-Grace had been urging Dany"
Hizdahr-zo-Loraq (Hizdahr-zo-Loraq), Skahaz-mo-Kandaq (Skahaz), 93544, "to reconcile the city to her rule. Hizdahr-zo-Loraq might be worth a careful look. Sooner him than Skahaz"
Hizdahr-zo-Loraq (Hizdahr), Grazdan-zo-Galare (Grazdan-zo-Galare), 93751, "shudder. Hizdahr at least knew how to smile.  "Magnificence;" said Reznak; consulting his list; "the noble Grazdan-zo-Galare"
Grazdan-zo-Galare (Grazdan-zo-Galare), Daenerys-Targaryen (Dany), 93828, ""the noble Grazdan-zo-Galare would address you. Will you hear him?"  "It would be my pleasure;" said Dany"
Daenerys-Targaryen (Dany), Cleon (Cleon), 93905, "pleasure;" said Dany; admiring the glimmer of the gold and the sheen of the green pearls on Cleon"
Cleon (Cleon), Grazdan-zo-Galare (Grazdan-zo-Galare), 93989, "the green pearls on Cleon slippers while doing her best to ignore the pinching in her toes. Grazdan-zo-Galare"
Grazdan-zo-Galare (Grazdan-zo-Galare), Galazza-Galare (Green-Grace), 94047, "to ignore the pinching in her toes. Grazdan-zo-Galare; she had been forewarned; was a cousin of the Green-Grace"
Grazdan-zo-Galare (Grazdan-zo-Galare), Elza (Elza), 95278, "the name of the old weaver?"  "The slave?" Grazdan-zo-Galare shifted his weight; frowning. "She was ; Elza"
Belwas (Belwas), Daenerys-Targaryen (Dany), 98542, "brown eunuch-Belwas yanked him up one-handed and shook him like a mastiff with a rat. "Enough; Belwas;" Dany"
Cleon (Butcher-King), Daenerys-Targaryen (Dany), 100355, "ways of war knew that.  The slippers the Butcher-King had sent her had grown too uncomfortable. Dany"
Daenerys-Targaryen (Mother-of-Dragons), Missandei (Missandei), 103321, "of the Andals and the Rhoynar and the First Men; Khaleesi-of-Great-Grass-Sea; Breaker of Shackles; and Mother-of-Dragons;" cried Missandei"
Missandei (Missandei), Daenerys-Targaryen (Dany), 103356, "First Men; Khaleesi-of-Great-Grass-Sea; Breaker of Shackles; and Mother-of-Dragons;" cried Missandei in her high; sweet voice.  As Dany"
Daenerys-Targaryen (Dany), Barristan-Selmy (Ser-Barristan), 103610, " When he raised his head; his eyes were red and raw as open sores. Dany glimpsed Ser-Barristan"
Daenerys-Targaryen (Dany), Reznak-mo-Reznak (Reznak-mo-Reznak), 104432, "and ; and ;"  No. Dany shivered. No; no; oh no.  "Are you deaf; fool?" Reznak-mo-Reznak"
Jeor-Mormont (Lord-Commander-Mormont), Eddison-Tollett (Dolorous-Edd), 108026, "it would have been him fetching breakfast for Lord-Commander-Mormont.  "Three corns and one roast raven;" said Dolorous-Edd"
Eddison-Tollett (Dolorous-Edd), Hobb (Hobb), 108056, "fetching breakfast for Lord-Commander-Mormont.  "Three corns and one roast raven;" said Dolorous-Edd. "Very good; mlord; only Hobb"
Jeor-Mormont (Lord-Commander-Mormont), Hobb (Hobb), 108056, "fetching breakfast for Lord-Commander-Mormont.  "Three corns and one roast raven;" said Dolorous-Edd. "Very good; mlord; only Hobb"
Stannis-Baratheon (Stannis-Baratheon), Mance-Rayder (Mance-Rayder), 108683, "had been penned up beyond the Wall; the captives Stannis-Baratheon had taken when his knights had smashed Mance-Rayder"
Jon-Snow (Jon), Stannis-Baratheon (Stannis-Baratheon), 109478, "when they realized there was no safe place to run to. "Was the mother questioned?" Jon asked. Stannis-Baratheon"
Jon-Snow (Jon), Mance-Rayder (Mance-Rayder), 109503, "there was no safe place to run to. "Was the mother questioned?" Jon asked. Stannis-Baratheon had smashed Mance-Rayder"
Stannis-Baratheon (Stannis-Baratheon), Mance-Rayder (Mance-Rayder), 109503, "there was no safe place to run to. "Was the mother questioned?" Jon asked. Stannis-Baratheon had smashed Mance-Rayder"
Mance-Rayder (King-Beyond-the-Wall), Weeper (Weeper), 109607, "Mance-Rayder host and made the King-Beyond-the-Wall his captive ; but the wildlings were still out there; the Weeper"
Mance-Rayder (King-Beyond-the-Wall), Tormund (Tormund-Giantsbane), 109630, "and made the King-Beyond-the-Wall his captive ; but the wildlings were still out there; the Weeper and Tormund-Giantsbane"
Weeper (Weeper), Tormund (Tormund-Giantsbane), 109630, "and made the King-Beyond-the-Wall his captive ; but the wildlings were still out there; the Weeper and Tormund-Giantsbane"
Tormund (Tormund-Giantsbane), Eddison-Tollett (Edd), 109674, "the wildlings were still out there; the Weeper and Tormund-Giantsbane and thousands more.  "Aye; mlord;" said Edd"
Weeper (Weeper), Eddison-Tollett (Edd), 109674, "the wildlings were still out there; the Weeper and Tormund-Giantsbane and thousands more.  "Aye; mlord;" said Edd"
Aemon-Targaryen-(Maester-Aemon) (Maester-Aemon), Jon-Snow (Jon), 110105, "The words had been murmured by one of the xxqueen men as Maester-Aemon had cleaned his wounds. Jon"
Jon-Snow (Jon), Aemon-Targaryen-(Maester-Aemon) (Aemon), 110159, "men as Maester-Aemon had cleaned his wounds. Jon had tried to dismiss them as his fever talking. Aemon"
Aemon-Targaryen-(Maester-Aemon) (maester-Aemon), Stannis-Baratheon (king-Stannis), 110322, "the old maester-Aemon had warned; "and better men than Stannis have done worse things than this." The king-Stannis"
Jon-Snow (Jon), Jeor-Mormont (Old-Bear), 110510, "a living child to the flames.  Jon pissed in darkness; filling his chamber pot as the Old-Bear"
Bran-Stark (Bran), Rickon-Stark (Rickon), 110793, "Twins; betrayed by men hed believed his friends; and his wolf had perished with him. Bran and Rickon"
Bran-Stark (Bran), Theon-Greyjoy (Theon-Greyjoy), 110856, "wolf had perished with him. Bran and Rickon had been murdered too; beheaded at the behest of Theon-Greyjoy"
Rickon-Stark (Rickon), Theon-Greyjoy (Theon-Greyjoy), 110856, "wolf had perished with him. Bran and Rickon had been murdered too; beheaded at the behest of Theon-Greyjoy"
Stannis-Baratheon (Stannis), Jon-Snow (Jon), 112069, "oak-and-leather chairs. With Stannis in the xKing Tower and the Lord xCommander Tower burned to a shell; Jon"
Jon-Snow (Jon), Donal-Noye (Donal-Noye), 112107, "the xKing Tower and the Lord xCommander Tower burned to a shell; Jon had established himself in Donal-Noye"
Emmett (Iron-Emmett), Cotter-Pyke (Cotter-Pyke), 113563, "recruits armed themselves. He could hear the voice of Iron-Emmett telling them to be quick about it. Cotter-Pyke"
Garse (Garse), Jon-Snow (Jon), 114084, "be wanting a tail?" asked Garse.  "I think I can find the xKing Tower by myself." Jon"
Jon-Snow (Jon), Hareth-(Moles-Town) (Horse), 114370, "blunted swords slamming into shields and ringing against one another. Jon stopped to watch a moment as Horse"
Hareth-(Moles-Town) (Horse), Hop-Robin (Hop-Robin), 114388, "slamming into shields and ringing against one another. Jon stopped to watch a moment as Horse pressed Hop-Robin"
Jon-Snow (Jon), Hop-Robin (Hop-Robin), 114388, "slamming into shields and ringing against one another. Jon stopped to watch a moment as Horse pressed Hop-Robin"
Hop-Robin (Hop-Robin), Hareth-(Moles-Town) (Horse), 114416, "against one another. Jon stopped to watch a moment as Horse pressed Hop-Robin back toward the well. Horse"
Hop-Robin (Hop-Robin), Jon-Snow (Jon), 114742, "make a steward of him. The fight ended abruptly; with Hop-Robin on the ground.  "Well fought;" Jon"
Hop-Robin (Hop-Robin), Hareth-(Moles-Town) (Horse), 114756, "of him. The fight ended abruptly; with Hop-Robin on the ground.  "Well fought;" Jon said to Horse"
Jon-Snow (Jon), Hareth-(Moles-Town) (Horse), 114756, "of him. The fight ended abruptly; with Hop-Robin on the ground.  "Well fought;" Jon said to Horse"
Hareth-(Moles-Town) (Horse), Hop-Robin (Hop-Robin), 114949, "is like to get you killed."  "Yes; mlord. Ill keep it higher next time." Horse pulled Hop-Robin"
Hop-Robin (Hop-Robin), Stannis-Baratheon (Stannis), 115019, "pulled Hop-Robin to his feet; and the smaller boy made a clumsy bow.  A few of Stannis"
Godry-Farring (Godry-the-Giantslayer), Jon-Snow (Jon), 115960, "hack off the creature pitiful small head. The xxqueen men had taken to calling him Godry-the-Giantslayer.  Jon"
Godry-Farring (Godry-the-Giantslayer), Ygritte (Ygritte), 115979, "the creature pitiful small head. The xxqueen men had taken to calling him Godry-the-Giantslayer.  Jon remembered Ygritte"
Jon-Snow (Jon), Ygritte (Ygritte), 115979, "the creature pitiful small head. The xxqueen men had taken to calling him Godry-the-Giantslayer.  Jon remembered Ygritte"
Jon-Snow (Jon), Bowen-Marsh (Bowen-Marsh), 117477, "and their spears leaning against the door. "Those cloth gloves will never serve;" Jon told them. "See Bowen-Marsh"
Jon-Snow (Jon-Snow), Samwell-Tarly (Samwell-Tarly), 117882, " Nothing; thought Jon-Snow; the same as me.  Halfway up the winding steps; he came upon Samwell-Tarly"
Samwell-Tarly (Samwell-Tarly), Stannis-Baratheon (king-Stannis), 117934, " Halfway up the winding steps; he came upon Samwell-Tarly; headed down. "Are you coming from the king-Stannis"
Samwell-Tarly (Samwell-Tarly), Jon-Snow (Jon), 117940, "Halfway up the winding steps; he came upon Samwell-Tarly; headed down. "Are you coming from the king-Stannis?" Jon"
Stannis-Baratheon (king-Stannis), Jon-Snow (Jon), 117940, "Halfway up the winding steps; he came upon Samwell-Tarly; headed down. "Are you coming from the king-Stannis?" Jon"
Jon-Snow (Jon), Aemon-Targaryen-(Maester-Aemon) (Maester-Aemon), 117967, "steps; he came upon Samwell-Tarly; headed down. "Are you coming from the king-Stannis?" Jon asked him.  "Maester-Aemon"
Samwell-Tarly (Samwell-Tarly), Aemon-Targaryen-(Maester-Aemon) (Maester-Aemon), 117967, "steps; he came upon Samwell-Tarly; headed down. "Are you coming from the king-Stannis?" Jon asked him.  "Maester-Aemon"
Stannis-Baratheon (king-Stannis), Aemon-Targaryen-(Maester-Aemon) (Maester-Aemon), 117967, "steps; he came upon Samwell-Tarly; headed down. "Are you coming from the king-Stannis?" Jon asked him.  "Maester-Aemon"
Stannis-Baratheon (Stannis), Samwell-Tarly (Sam), 118194, "insisted on breaking the seals himself. "How did Stannis take it?"  "Not happily; by his face." Sam"
Jon-Snow (Jon), Stannis-Baratheon (King-Stannis), 118344, "supposed to speak of it."  "Then dont." Jon wondered which of his father bannermen had refused King-Stannis"
Jon-Snow (Jon), Melisandre (Lady-Melisandre), 118993, "to protest; Jon knew. He handed them his weaponry.  Within the solar the air was warm. Lady-Melisandre"
Ygritte (Ygritte), Melisandre (red-priestess), 119127, "her ruby glimmering against the pale skin of her throat. Ygritte had been kissed by fire; the red-priestess"
Melisandre (red-priestess), Stannis-Baratheon (Stannis), 119179, "Ygritte had been kissed by fire; the red-priestess was fire; and her hair was blood and flame. Stannis"
Stannis-Baratheon (Stannis), Jeor-Mormont (Old-Bear), 119232, "was fire; and her hair was blood and flame. Stannis stood behind the rough-hewn table where the Old-Bear"
Jon-Snow (Jon), Stannis-Baratheon (king-Stannis), 119849, "was a parchment with a broken seal of dark green wax.  Jon took a knee. the king-Stannis"
Stannis-Baratheon (king-Stannis), Lyanna-Mormont (Lyanna-Mormont), 119938, "a knee. the king-Stannis frowned at him; and rattled the parchment angrily. "Rise. Tell me; who is Lyanna-Mormont"
Lyanna-Mormont (Lyanna-Mormont), Maege-Mormont (Lady-Maege), 119960, "frowned at him; and rattled the parchment angrily. "Rise. Tell me; who is Lyanna-Mormont?"  "One of Lady-Maege"
Maege-Mormont (Maege-Mormont), Robb-Stark (Robb), 120756, "of how this child spat on me."  "As you command; Sire." Maege-Mormont had ridden south with Robb"
Maege-Mormont (Maege-Mormont), Jon-Snow (Jon), 120761, "how this child spat on me."  "As you command; Sire." Maege-Mormont had ridden south with Robb; Jon"
Robb-Stark (Robb), Jon-Snow (Jon), 120761, "how this child spat on me."  "As you command; Sire." Maege-Mormont had ridden south with Robb; Jon"
Jon-Snow (Jon), Robb-Stark (Young-Wolf), 120813, "you command; Sire." Maege-Mormont had ridden south with Robb; Jon knew. Her eldest daughter had joined the Young-Wolf"
Robb-Stark (Young-Wolf), Maege-Mormont (Lady-Maege), 120878, "eldest daughter had joined the Young-Wolf host as well. Even if both of them had died; however; Lady-Maege"
Maege-Mormont (Lady-Maege), Robb-Stark (Robb), 120956, "had died; however; Lady-Maege had other daughters; some with children of their own. Had they gone with Robb"
Robb-Stark (Robb), Maege-Mormont (Lady-Maege), 120983, "had other daughters; some with children of their own. Had they gone with Robb as well? Surely Lady-Maege"
Lyanna-Mormont (Lyanna), Stannis-Baratheon (Stannis), 121111, "one of the older girls behind as castellan. He did not understand why Lyanna should be writing Stannis"
Jon-Stark (Jon-Stark), Jon-Snow (Lord-of-Winterfell-Jon), 121308, "the letter had been sealed with a direwolf instead of a crowned stag; and signed by Jon-Stark; Lord-of-Winterfell-Jon"
Arnolf-Karstark (Arnolf-Karstark), Rickard-Karstark (Lord-Rickard), 121706, "the Karstarks. Is Arnolf-Karstark the only man of honor in the north?"  Arnolf-Karstark was the late Lord-Rickard"
Rickard-Karstark (Lord-Rickard), Arnolf-Karstark (castellan-of-Karhold), 121755, "of honor in the north?"  Arnolf-Karstark was the late Lord-Rickard uncle. He had been made the castellan-of-Karhold"
Arnolf-Karstark (castellan-of-Karhold), Robb-Stark (Robb), 121805, "Lord-Rickard uncle. He had been made the castellan-of-Karhold when his nephew and his sons went south with Robb"
Robb-Stark (Robb), Stannis-Baratheon (King-Stannis), 121859, "nephew and his sons went south with Robb; and he had been the first to respond to King-Stannis"
Jon-Snow (Jon), Rickard-Karstark (Rickard-Karstark), 121989, "homage; with a raven declaring his allegiance. The Karstarks have no other choice; Jon might have said. Rickard-Karstark"
Melisandre (Lady-Melisandre), Jon-Snow (Lord-Snow), 122274, "Your Grace is not the only king in the realm demanding homage."  Lady-Melisandre stirred. "Tell me; Lord-Snow"
Stannis-Baratheon (Stannis), Lyanna-Mormont (Lyanna), 122698, "them. Give them time; and you will have your answers."  "Answers such as this?" Stannis crushed Lyanna"
Lyanna-Mormont (Lyanna), Tywin-Lannister (Tywin-Lannister), 122776, "Stannis crushed Lyanna letter in his fist.  "Even in the north men fear the wroth of Tywin-Lannister"
Melisandre (Lady-Melisandre), Jon-Snow (Lord-Snow), 123246, "pretender."  "If His Grace is doomed; your realm is doomed as well;" said Lady-Melisandre. "Remember that; Lord-Snow"
