char 1, char2, index, text
Illyrio-Mopatis (Illyrio), Daenerys-Targaryen (Dany), 49445, "jewels of all sorts. Illyrio has promised. Tonight you must look like a princess."  A princess; Dany"
Illyrio-Mopatis (Illyrio), Viserys-Targaryen (Viserys), 49856, "seldom come without their price; here in the free city of Pentos.  "Illyrio is no fool;" Viserys"
Daenerys-Targaryen (Dany), Illyrio-Mopatis (Magister-Illyrio), 50070, "that I will not forget my friends when I come into my throne."  Dany said nothing. Magister-Illyrio"
Viserys-Targaryen (Viserys), Illyrio-Mopatis (Illyrio), 50663, "when roused. Viserys called it "waking the dragon."  Her brother hung the gown beside the door. "Illyrio"
Robert-Baratheon (Usurper), Daenerys-Targaryen (Daenerys), 53120, "boy of eight when they fled King Landing to escape the advancing armies of the Usurper; but Daenerys"
Rhaegar-Targaryen (Rhaegar), Robert-Baratheon (Usurper), 53394, "The midnight flight to Dragonstone; moonlight shimmering on the ship black sails. Her brother Rhaegar battling the Usurper"
Viserys-Targaryen (Viserys), Robert-Baratheon (Usurper), 53528, "dying for the woman he loved. The sack of King Landing by the ones Viserys called the Usurper"
Robert-Baratheon (Usurper), Elia-Martell (Princess-Elia), 53579, "sack of King Landing by the ones Viserys called the Usurper dogs; the lords Lannister and Stark. Princess-Elia"
Viserys-Targaryen (Viserys), Elia-Martell (Princess-Elia), 53579, "sack of King Landing by the ones Viserys called the Usurper dogs; the lords Lannister and Stark. Princess-Elia"
Elia-Martell (Princess-Elia), Rhaegar-Targaryen (Rhaegar), 53618, "Viserys called the Usurper dogs; the lords Lannister and Stark. Princess-Elia of Dorne pleading for mercy as Rhaegar"
Robert-Baratheon (Usurper), Rhaegar-Targaryen (Rhaegar), 53618, "Viserys called the Usurper dogs; the lords Lannister and Stark. Princess-Elia of Dorne pleading for mercy as Rhaegar"
Robert-Baratheon (Usurper), Willem-Darry (Ser-Willem-Darry), 54650, "remain for long. The garrison had been prepared to sell them to the Usurper; but one night Ser-Willem-Darry"
Daenerys-Targaryen (Dany), Willem-Darry (Ser-Willem), 55393, "the red door. Dany had her own room there; with a lemon tree outside her window. After Ser-Willem"
Robert-Baratheon (Usurper), Daenerys-Targaryen (Dany), 55829, "Her brother would not allow it. The Usurper hired knives were close behind them; he insisted; though Dany"
Viserys-Targaryen (Viserys), Daenerys-Targaryen (Daenerys), 56680, "they have taken from us; we will have it back." Viserys lived for that day. All that Daenerys"
Daenerys-Targaryen (Dany), Illyrio-Mopatis (Illyrio), 56894, " There came a soft knock on her door. "Come;" Dany said; turning away from the window. Illyrio"
Daenerys-Targaryen (Daenerys), Viserys-Targaryen (Viserys), 58352, "mount a horse; a demon archer. Daenerys said nothing. She had always assumed that she would wed Viserys"
Aegon-I-Targaryen (Aegon-the-Conqueror), Viserys-Targaryen (Viserys), 58528, "brother to sister; since Aegon-the-Conqueror had taken his sisters to bride. The line must be kept pure; Viserys"
Daenerys-Targaryen (Dany), Illyrio-Mopatis (Illyrio), 59725, "said breathlessly when they were done. Dany glanced at her image in the silvered looking glass that Illyrio"
Drogo (Drogo), Viserys-Targaryen (Viserys), 60859, "vision; Your Grace; a vision;" he told her brother. "Drogo will be enraptured."  "She too skinny;" Viserys"
Illyrio-Mopatis (Illyrio), Drogo (Khal-Drogo), 61173, "on the hilt of the sword that Illyrio had lent him; and said; "Are you sure that Khal-Drogo"
Drogo (the-khal), Illyrio-Mopatis (Illyrio), 61268, "likes his women this young?"  "She has had her blood. She is old enough for the-khal;" Illyrio"
Drogo (Drogo), Daenerys-Targaryen (Daenerys), 61550, "king; sister to the new; she cannot fail to entrance our Drogo." When he released her hand; Daenerys"
Drogo (Khal-Drogo), Illyrio-Mopatis (Illyrio), 61722, ""The savages have queer tastes. Boys; horses; sheep ; "  "Best not suggest this to Khal-Drogo;" Illyrio"
Daenerys-Targaryen (Dany), Illyrio-Mopatis (Illyrio), 62338, "their shoulders. It was warm and close inside behind the curtains. Dany could smell the stench of Illyrio"
Viserys-Targaryen (Viserys), Daenerys-Targaryen (Dany), 62605, "need his whole khalasar;" Viserys said. His fingers toyed with the hilt of his borrowed blade; though Dany"
Loras-Tyrell (Tyrell), Robert-Baratheon (Usurper), 62872, "will rise for its rightful king. Tyrell; Redwyne; Darry; xGreyjoy; they have no more love for the Usurper"
Robert-Baratheon (Usurper), Elia-Martell (Elia), 62918, "xGreyjoy; they have no more love for the Usurper than I do. The Dornishmen burn to avenge Elia"
Illyrio-Mopatis (Illyrio), Robert-Baratheon (Usurper), 63608, "words as she mistrusted everything about Illyrio. Her brother was nodding eagerly; however. "I shall kill the Usurper"
Robert-Baratheon (Usurper), Rhaegar-Targaryen (Rhaegar), 63692, "shall kill the Usurper myself;" he promised; who had never killed anyone; "as he killed my brother Rhaegar"
Rhaegar-Targaryen (Rhaegar), Jaime-Lannister (Kingslayer), 63727, "he promised; who had never killed anyone; "as he killed my brother Rhaegar. And Lannister too; the Kingslayer"
Jaime-Lannister (Kingslayer), Illyrio-Mopatis (Magister-Illyrio), 63807, "Lannister too; the Kingslayer; for what he did to my father."  "That would be most fitting;" Magister-Illyrio"
Illyrio-Mopatis (Magister-Illyrio), Daenerys-Targaryen (Dany), 63818, "the Kingslayer; for what he did to my father."  "That would be most fitting;" Magister-Illyrio said. Dany"
Jaime-Lannister (Kingslayer), Daenerys-Targaryen (Dany), 63818, "the Kingslayer; for what he did to my father."  "That would be most fitting;" Magister-Illyrio said. Dany"
Drogo (the-khal), Illyrio-Mopatis (Illyrio), 64230, "brick walls overgrown with pale ivy. It had been given to the-khal by the magisters of Pentos; Illyrio"
Viserys-Targaryen (Viserys), Illyrio-Mopatis (Magister-Illyrio), 65200, "frightened as she felt. "Insolent xeunuch;" Viserys muttered as the palanquin lurched up toward the manse.  Magister-Illyrio"
Drogo (The-khal), Robert-Baratheon (Usurper), 65385, "men have enemies. The-khal must protect his guests; yourself chief among them; Your Grace. No doubt the Usurper"
Robert-Baratheon (Usurper), Viserys-Targaryen (Viserys), 65436, "among them; Your Grace. No doubt the Usurper would pay well for your head."  "Oh; yes;" Viserys"
Robert-Baratheon (Usurper), Illyrio-Mopatis (Illyrio), 65472, "the Usurper would pay well for your head."  "Oh; yes;" Viserys said darkly. "He has tried; Illyrio"
Viserys-Targaryen (Viserys), Illyrio-Mopatis (Illyrio), 65472, "the Usurper would pay well for your head."  "Oh; yes;" Viserys said darkly. "He has tried; Illyrio"
Varys (eunuch), Viserys-Targaryen (Viserys), 66234, "lanterns all along the walls. Beneath an arch of twining stone leaves; a eunuch sang their coming. "Viserys"
Daenerys-Targaryen (Princess-of-Dragonstone), Illyrio-Mopatis (Illyrio-Mopatis), 66519, "Lord of the Seven Kingdoms and Protector of the Realm. His sister; Daenerys-Stormborn; Princess-of-Dragonstone. His honorable host; Illyrio-Mopatis"
Illyrio-Mopatis (Illyrio-Mopatis), Varys (eunuch), 66588, "Princess-of-Dragonstone. His honorable host; Illyrio-Mopatis; Magister of the Free City of Pentos."  They stepped past the eunuch"
Illyrio-Mopatis (Illyrio), Drogo (Drogo), 67273, "of fear; that she was the only woman there.  Illyrio whispered to them. "Those three are Drogo"
Drogo (Drogo), Moro (Khal-Moro), 67331, " Illyrio whispered to them. "Those three are Drogo bloodriders; there;" he said. "By the pillar is Khal-Moro"
Drogo (Drogo), Rhogoro (Rhogoro), 67353, "them. "Those three are Drogo bloodriders; there;" he said. "By the pillar is Khal-Moro; with his son Rhogoro"
Moro (Khal-Moro), Rhogoro (Rhogoro), 67353, "them. "Those three are Drogo bloodriders; there;" he said. "By the pillar is Khal-Moro; with his son Rhogoro"
Jorah-Mormont (Ser-Jorah-Mormont), Daenerys-Targaryen (Daenerys), 67496, "to the Archon of Tyrosh; and the man behind him is Ser-Jorah-Mormont."  The last name caught Daenerys"
Daenerys-Targaryen (Daenerys), Illyrio-Mopatis (Illyrio), 67529, "the man behind him is Ser-Jorah-Mormont."  The last name caught Daenerys. "A knight?"  "No less." Illyrio"
Jorah-Mormont (Ser-Jorah-Mormont), Illyrio-Mopatis (Illyrio), 67529, "the man behind him is Ser-Jorah-Mormont."  The last name caught Daenerys. "A knight?"  "No less." Illyrio"
Illyrio-Mopatis (Illyrio), High-Septon-(fat_one) (High-Septon), 67604, ""A knight?"  "No less." Illyrio smiled through his beard. "Anointed with the seven oils by the High-Septon"
High-Septon-(fat_one) (High-Septon), Robert-Baratheon (Usurper), 67667, "the seven oils by the High-Septon himself."  "What is he doing here?" she blurted.  "The Usurper"
High-Septon-(fat_one) (High-Septon), Illyrio-Mopatis (Illyrio), 67693, "the High-Septon himself."  "What is he doing here?" she blurted.  "The Usurper wanted his head;" Illyrio"
Robert-Baratheon (Usurper), Illyrio-Mopatis (Illyrio), 67693, "the High-Septon himself."  "What is he doing here?" she blurted.  "The Usurper wanted his head;" Illyrio"
Jorah-Mormont (Ser-Jorah), Daenerys-Targaryen (Dany), 67976, "chattel."  "I shall wish to speak with Ser-Jorah before the night is done;" her brother said. Dany"
Drogo (the-khal), Daenerys-Targaryen (Dany), 68470, "moist hand on her bare shoulder. "Over there; sweet princess;" he whispered; "there is the-khal himself."  Dany"
Illyrio-Mopatis (Illyrio), Drogo (the-khal), 69216, "bring him to you."  Her brother took her by the arm as Illyrio waddled over to the-khal"
Drogo (Khal-Drogo), Aegon-I-Targaryen (Aegon-the-Dragonlord), 69741, "in disgrace; so the world will know their shame. Khal-Drogo has never lost a fight. He is Aegon-the-Dragonlord"
Aegon-I-Targaryen (Aegon-the-Dragonlord), Daenerys-Targaryen (Dany), 69787, "has never lost a fight. He is Aegon-the-Dragonlord come again; and you will be his queen."  Dany"
Aegon-I-Targaryen (Aegon-the-Dragonlord), Drogo (Khal-Drogo), 69808, "a fight. He is Aegon-the-Dragonlord come again; and you will be his queen."  Dany looked at Khal-Drogo"
Daenerys-Targaryen (Dany), Drogo (Khal-Drogo), 69808, "a fight. He is Aegon-the-Dragonlord come again; and you will be his queen."  Dany looked at Khal-Drogo"
Daenerys-Targaryen (Dany), Illyrio-Mopatis (Illyrio), 70504, "and Dragonstone; and all the realm they had lost.  Dany had only meant their rooms in Illyrio"
Drogo (Drogo), Illyrio-Mopatis (Illyrio), 71263, "it is only Drogo. In time you may even learn to like him. Now dry your eyes. Illyrio"
Illyrio-Mopatis (Illyrio), Daenerys-Targaryen (Dany), 71324, "Now dry your eyes. Illyrio is bringing him over; and he will not see you crying."  Dany"
Daenerys-Targaryen (Dany), Illyrio-Mopatis (Magister-Illyrio), 71374, "over; and he will not see you crying."  Dany turned and saw that it was true. Magister-Illyrio"
Daenerys-Targaryen (Dany), Drogo (Khal-Drogo), 71421, "crying."  Dany turned and saw that it was true. Magister-Illyrio; all smiles and bows; was escorting Khal-Drogo"
Illyrio-Mopatis (Magister-Illyrio), Drogo (Khal-Drogo), 71421, "crying."  Dany turned and saw that it was true. Magister-Illyrio; all smiles and bows; was escorting Khal-Drogo"
Eddard-Stark (Ned), Jaime-Lannister (Ser-Jaime-Lannister), 72214, "wind; emblazoned with the crowned stag of Baratheon.  Ned knew many of the riders. There came Ser-Jaime-Lannister"
Jaime-Lannister (Ser-Jaime-Lannister), Sandor-Clegane (Sandor-Clegane), 72275, "knew many of the riders. There came Ser-Jaime-Lannister with hair as bright as beaten gold; and there Sandor-Clegane"
Eddard-Stark (Ned), Robert-Baratheon (The-king), 72765, "in a bone-crunching hug. "Ned! Ah; but it is good to see that frozen face of yours." The-king"
Eddard-Stark (Ned), Robert-Baratheon (the-king), 73500, "to him like perfume; and he had a girth to match his height. Ned had last seen the-king"
Eddard-Stark (Ned), Balon-Greyjoy (Balon-Greyjoy), 73539, "he had a girth to match his height. Ned had last seen the-king nine years before during Balon-Greyjoy"
Robert-Baratheon (the-king), Balon-Greyjoy (Balon-Greyjoy), 73539, "he had a girth to match his height. Ned had last seen the-king nine years before during Balon-Greyjoy"
Balon-Greyjoy (Balon-Greyjoy), Robert-Baratheon (Robert), 73757, "the Iron Islands. Since the night they had stood side by side in Balon-Greyjoy fallen stronghold; where Robert"
Balon-Greyjoy (Balon-Greyjoy), Eddard-Stark (Ned), 73803, "stood side by side in Balon-Greyjoy fallen stronghold; where Robert had accepted the rebel lord surrender and Ned"
Robert-Baratheon (Robert), Eddard-Stark (Ned), 73803, "stood side by side in Balon-Greyjoy fallen stronghold; where Robert had accepted the rebel lord surrender and Ned"
Eddard-Stark (Ned), Theon-Greyjoy (Theon), 73827, "Balon-Greyjoy fallen stronghold; where Robert had accepted the rebel lord surrender and Ned had taken his son Theon"
Robert-Baratheon (Robert), Theon-Greyjoy (Theon), 73827, "Balon-Greyjoy fallen stronghold; where Robert had accepted the rebel lord surrender and Ned had taken his son Theon"
Eddard-Stark (Ned), Robert-Baratheon (the-king), 73857, "had accepted the rebel lord surrender and Ned had taken his son Theon as hostage and ward; the-king"
Theon-Greyjoy (Theon), Robert-Baratheon (the-king), 73857, "had accepted the rebel lord surrender and Ned had taken his son Theon as hostage and ward; the-king"
Robert-Baratheon (Robert), Eddard-Stark (Ned), 74094, "but nothing could hide his stomach or the dark circles under his eyes.  Yet Robert was Ned"
Robert-Baratheon (Robert), Cersei-Lannister (Cersei-Lannister), 74305, "then the others were dismounting as well; and grooms were coming forward for their mounts. Robert queen; Cersei-Lannister"
Eddard-Stark (Ned), Cersei-Lannister (the-queen), 74572, "horses; was too wide to pass through the castle gate. Ned knelt in the snow to kiss the-queen"
Cersei-Lannister (the-queen), Robert-Baratheon (Robert), 74591, "wide to pass through the castle gate. Ned knelt in the snow to kiss the-queen ring; while Robert"
Eddard-Stark (Ned), Robert-Baratheon (Robert), 74591, "wide to pass through the castle gate. Ned knelt in the snow to kiss the-queen ring; while Robert"
Cersei-Lannister (the-queen), Catelyn-Stark (Catelyn), 74608, "pass through the castle gate. Ned knelt in the snow to kiss the-queen ring; while Robert embraced Catelyn"
Eddard-Stark (Ned), Catelyn-Stark (Catelyn), 74608, "pass through the castle gate. Ned knelt in the snow to kiss the-queen ring; while Robert embraced Catelyn"
Robert-Baratheon (Robert), Catelyn-Stark (Catelyn), 74608, "pass through the castle gate. Ned knelt in the snow to kiss the-queen ring; while Robert embraced Catelyn"
Robert-Baratheon (the-king), Eddard-Stark (Eddard), 74852, "of greeting been completed than the-king had said to his host; "Take me down to your crypt; Eddard"
Robert-Baratheon (Robert), Jaime-Lannister (Jaime), 75252, "wait. She had said no more than that; Robert had looked at her; and her twin brother Jaime"
Robert-Baratheon (Robert), Eddard-Stark (Ned), 76144, "rare sight in the north."  Robert snorted. "More likely they were hiding under the snow. xSnow; Ned"
Eddard-Stark (Ned), Robert-Baratheon (The-king), 76155, "sight in the north."  Robert snorted. "More likely they were hiding under the snow. xSnow; Ned!" The-king"
Eddard-Stark (Ned), Robert-Baratheon (Robert), 76556, "hard;" Ned admitted. "But the Starks will endure. We always have."  "You need to come south;" Robert"
Eddard-Stark (Ned), Robert-Baratheon (the-king), 77897, "of Eddard-Stark. Yet Ned could not help but notice that those pleasures were taking a toll on the-king"
Brandon-Stark (Brandon), Robert-Baratheon (Robert), 78562, "down at the end; with Father and Brandon."  He led the way between the pillars and Robert"
Eddard-Stark (Ned), Robert-Baratheon (Robert), 79945, "and his children. Ned did not like to think on that. "Here;" he told his king.  Robert"
Rickard-Stark (Rickard-Stark), Eddard-Stark (Ned), 80052, "nodded silently; knelt; and bowed his head.  There were three tombs; side by side. Lord Rickard-Stark; Ned"
Brandon-Stark (Brandon), Aerys-II-Targaryen (Mad-King-Aerys-Targaryen), 80392, "side were his children.  Brandon had been twenty when he died; strangled by order of the Mad-King-Aerys-Targaryen"
Aerys-II-Targaryen (Mad-King-Aerys-Targaryen), Catelyn-Stark (Catelyn-Tully), 80449, "died; strangled by order of the Mad-King-Aerys-Targaryen only a few short days before he was to wed Catelyn-Tully"
